hhid,idc,relation,sex,age,marital,born_here,dist_birth,move_year,dist_origin,mig_reason,diff_seeing,diff_hearing,diff_walking,diff_memory,diff_selfcare,diff_communicating,any_disability,can_read,can_write,can_math,school_type,grade_now,school_km,ed_admission,ed_uniform,ed_books,ed_exam,ed_tuition,ed_transport,ed_hostel,ed_other,ed_total,literate,emp_status,earn_month,months_worked,earn_year,emp_status2,earn_second,other_work,earn_other,sold_kind,earn_kind,inc_pension,income_shared_hh,earn_annual
203106013,2,4,2,16,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,3,,,15000,4,9000,2,,2,,,1,15000
203106017,1,1,1,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,20000,12,,,,2,,2,,,1,240000
203106017,2,2,2,28,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106017,3,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,1,,1400,400,,,,,1000,2800,,,,,,,,,,,,,,
203106017,4,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106017,5,3,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106017,6,5,2,47,2,2,220,1989,220,2,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106019,1,1,2,36,3,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,9,,,60000,4,20000,2,,2,,,1,60000
203106019,2,3,2,13,1,1,,,,,1,1,1,1,1,1,0,1,2,2,,,,,,,,,,,,,0,4,,,8000,,,2,,2,,,1,8000
203106019,3,3,2,12,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,8000,,,2,,2,,,1,8000
203106019,4,3,2,11,1,1,,,,,1,1,1,1,1,1,0,1,2,2,,,,,,,,,,,,,0,4,,,8000,,,2,,2,,,1,8000
203106019,5,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,2,1,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
203106019,6,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106019,7,3,2,8,1,1,,,,,1,1,1,1,1,1,0,,,,5,1,1,,800,400,,,,,400,1600,,,,,,,,,,,,,,
203106019,8,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,5,26,1,,,300,,,,,300,600,,,,,,,,,,,,,,
203106019,9,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106019,10,10,2,68,3,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106023,1,1,1,50,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,6000,6,,9,15000,2,,2,,,1,36000
203106023,2,2,2,50,2,1,,,,,1,2,1,1,1,1,1,2,,2,,,,,,,,,,,,,0,4,,,8000,,,2,,2,,,1,8000
203106023,3,3,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,4,1,,1300,500,,,,,1000,2800,1,,,,,,,2,,2,,,3,
203106023,4,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106023,5,8,2,25,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106023,6,4,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,1,,1000,300,,,,,500,1800,,,,,,,,,,,,,,
203106023,7,4,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106023,8,4,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106023,9,8,2,20,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,9000,,,2,,2,,,1,9000
203106101,1,1,1,32,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,100000,9,48000,2,,2,,,1,100000
203106101,2,2,2,32,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,4,8000,2,,2,,,1,
203106101,3,3,2,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,,1200,500,,,,,800,2500,,,,,,,,,,,,,,
203106101,4,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106101,5,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106109,1,1,1,22,2,1,,,,,1,1,1,1,1,1,0,1,2,1,,,,,,,,,,,,,0,4,5000,12,,9,24000,2,,2,,,1,60000
203106109,2,2,2,22,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,4,8000,2,,2,,,1,
203106109,3,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,1,,2000,600,,,,,1000,3600,,,,,,,,,,,,,,
203106109,4,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,1,,1500,600,,,,,1000,3100,,,,,,,,,,,,,,
203106109,5,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106109,6,3,2,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106109,7,5,2,50,3,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,4000,,,2,,2,,,1,4000
203106112,1,1,1,24,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,,,20000,4,50000,2,,2,,,1,20000
203106112,2,2,2,23,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,,,6000,,,2,,2,,,1,6000
203106112,3,3,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,1,1,1,35,2,1,,,,,1,1,1,1,1,1,0,1,2,1,,,,,,,,,,,,,0,9,,,400000,5,,2,,2,,,1,400000
203106116,2,2,2,35,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,4,3000,2,,2,,,1,
203106116,3,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,2,2,1,2,2,,1300,600,,,,,1500,3400,0,,,,,,,2,,2,,,3,
203106116,4,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,27,2,,1000,400,,,,,1000,2400,,,,,,,,,,,,,,
203106116,5,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,2,,1000,300,,,,,600,1900,,,,,,,,,,,,,,
203106116,6,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,7,3,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,8,3,1,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,9,6,1,35,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
203106116,10,9,2,33,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,4,3000,2,,2,,,1,
203106116,11,7,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,2,,1000,300,,,,,800,2100,,,,,,,,,,,,,,
203106116,12,7,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,13,7,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106116,14,7,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106117,1,1,1,38,2,1,,,,,1,1,1,1,1,1,0,1,2,1,,,,,,,,,,,,,0,4,10000,12,,4,10000,2,,2,,,1,120000
203106117,2,2,2,32,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,9,,,24000,4,10000,2,,2,,,1,24000
203106117,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106117,4,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,,1200,500,,,,,1000,2700,,,,,,,,,,,,,,
203106117,5,3,1,8,1,1,,,,,1,1,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106117,6,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,1,26,1,,1000,400,,,,,1000,2400,,,,,,,,,,,,,,
203106117,7,3,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106117,8,3,1,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106208,1,1,1,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,,,84000,9,10000,2,,2,,,1,84000
203106208,2,2,2,32,2,2,224,2006,224,2,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,18000,4,9000,2,,2,,,1,18000
203106208,3,3,2,12,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,6000,,,2,,2,,,1,6000
203106208,4,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,2,,1000,600,,,,,1000,2600,1,,,,,,,2,,2,,,3,
203106208,5,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,2,,1000,400,,,,,1000,2400,,,,,,,,,,,,,,
203106208,6,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106208,7,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106208,8,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106211,1,1,1,50,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,80000,9,28000,2,,2,,,1,80000
203106211,2,2,2,42,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,15000,4,18000,2,,2,,,1,15000
203106211,3,3,2,14,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,8000,,,2,,2,,,1,8000
203106211,4,3,2,10,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,,,7000,,,2,,2,,,1,7000
203106211,5,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,2,1,,1600,500,,,,,1000,3100,,,,,,,,,,,,,,
203106211,6,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106211,7,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106315,1,1,1,51,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,3500,12,,9,16000,2,,2,,,1,42000
203106315,2,2,2,49,2,2,224,1999,224,2,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
203106315,3,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,2,2,2,2,1,3600,2200,800,,,,,1000,7600,0,,,,,,,2,,2,,,3,
203106329,1,1,1,38,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,10000,12,,9,18000,2,,2,,,1,120000
203106329,2,2,2,37,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
203106402,1,1,2,48,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,90000,,,2,,2,,,1,90000
203106402,2,3,2,14,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,9000,3,,,,2,,2,,,1,27000
203106402,3,3,1,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106402,4,3,2,8,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106402,5,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106410,1,1,1,34,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,20000,12,,,,2,,2,,,1,240000
203106410,2,2,2,29,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106410,3,3,2,14,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106410,4,3,1,12,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,150000,,,2,,2,,,1,150000
203106410,5,3,2,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106410,6,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106410,7,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106410,8,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106411,1,1,2,21,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106411,2,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106413,1,1,1,28,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,20000,12,,,,2,,2,,,1,240000
203106413,2,2,2,28,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,9,,,60000,,,2,,2,,,1,60000
203106413,3,7,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,,500,200,,,,,,700,,,,,,,,,,,,,,
203106413,4,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,25,1,,500,200,,,,,,700,,,,,,,,,,,,,,
203106413,5,3,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106416,1,1,1,65,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106416,2,2,2,60,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106416,3,3,1,35,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,6,,,300000,,,2,,2,,,1,300000
203106416,4,8,2,32,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106416,5,4,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,2,1,,1000,500,,,,,,1500,1,,,,,,,2,,2,,,3,
203106416,6,4,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106423,1,1,1,65,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,6,,,550000,,,2,,2,,500000,1,550000
203106423,2,2,2,57,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106423,3,3,1,39,6,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,50000,12,,,,2,,2,,,1,600000
203106425,1,1,1,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,12000,12,,6,100000,2,,2,,,1,144000
203106425,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106425,3,3,2,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106425,4,3,1,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106428,1,1,1,35,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,30000,12,,,,2,,2,,,1,360000
203106428,2,2,2,35,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106428,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,3,1,,2500,1000,,,10000,,,13500,1,,,,,,,2,,2,,,3,
203106428,4,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106428,5,3,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106502,1,1,1,36,2,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,3,16000,12,,,,2,,2,,,1,192000
203106502,2,2,2,33,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106502,3,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,2,,2000,1000,,,,,2500,5500,1,,,,,,,2,,2,,,3,
203106502,4,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,2,,1500,1000,,,,,1500,4000,,,,,,,,,,,,,,
203106502,5,3,2,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,6,2,240,2000,1500,,,,,2000,5740,1,,,,,,,2,,2,,,3,
203106504,1,1,1,34,2,1,,,,,1,1,2,1,1,1,1,2,,1,,,,,,,,,,,,,0,3,10000,12,,6,80000,2,,2,,,1,120000
203106504,2,2,2,28,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106504,3,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,2,,2000,1000,,,,,,3000,,,,,,,,,,,,,,
203106504,4,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106504,5,3,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106512,1,1,1,32,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,4,14000,12,,,,2,,2,,,1,168000
203106512,2,2,2,27,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106512,3,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,2,,1500,1000,,,,,,2500,,,,,,,,,,,,,,
203106512,4,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,2,2,,1500,1000,,,,,,2500,,,,,,,,,,,,,,
203106616,1,1,1,39,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,11000,12,,,,2,,2,,,1,132000
203106616,2,2,2,32,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106616,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,4,5,1,0,1200,400,0,0,0,0,0,1600,1,,,,,,,2,,2,,,3,
203106701,1,1,1,45,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,33000,12,,,,2,,2,,,1,396000
203106701,2,2,2,36,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106704,1,1,2,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106704,2,3,2,4,1,1,,,,,1,3,3,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106704,3,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106704,4,3,2,0,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106713,1,1,1,50,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
203106713,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106713,3,3,1,16,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,4000,12,,,,2,,2,,,1,48000
203106713,4,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,3000,6,,,,2,,2,,,1,18000
203106713,5,3,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,9,,,25000,,,2,,2,,,1,25000
203106713,6,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106716,1,1,1,30,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,150000,12,,,,2,,2,,,1,1800000
203106716,2,2,2,26,2,2,224,2012,224,2,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106716,3,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,240,1200,350,,,,,,1790,,,,,,,,,,,,,,
203106716,4,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106802,1,1,1,60,2,2,202,1989,202,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,30000,12,,,,2,,2,,,1,360000
203106802,2,2,2,50,2,2,202,1990,202,2,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106802,3,3,2,20,1,1,,,,,1,1,2,4,3,2,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106802,4,3,2,19,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,15,5,28000,1500,1500,0,,9600,60000,0,100600,1,,,,,,,2,,2,,,3,
203106802,5,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,15,5,28000,1500,2000,0,0,9600,36000,0,77100,1,,,,,,,2,,2,,,3,
203106802,6,3,1,25,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,5,,,,,,2,,2,,,3,
203106802,7,8,2,18,2,2,202,2019,202,2,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106804,1,1,1,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,3,9000,12,,,,2,,2,,,1,108000
203106804,2,2,2,30,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106804,3,3,1,18,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,3000,12,,,,2,,2,,,1,36000
203106804,4,3,1,11,1,1,,,,,1,1,1,2,1,2,1,1,1,1,4,2,1,0,1200,600,0,0,0,0,0,1800,1,,,,,,,2,,2,,,3,
203106804,5,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,4,4,1,0,1300,600,0,0,0,0,0,1900,1,,,,,,,2,,2,,,3,
203106804,6,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,4,25,1,0,1000,450,0,0,0,0,0,1450,,,,,,,,,,,,,,
203106805,1,1,1,46,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,25000,12,,,,2,,2,,,1,300000
203106805,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106805,3,3,2,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,240,1500,800,1740,0,0,0,0,4280,1,,,,,,,2,,2,,,3,
203106805,4,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,7,1,240,1500,500,0,0,0,0,0,2240,1,,,,,,,2,,2,,,3,
203106805,5,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,2,1,1,3600,1200,1500,100,0,0,0,0,6400,,,,,,,,,,,,,,
203106807,1,1,1,70,3,1,,,,,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106807,2,8,2,32,2,2,216,2004,216,2,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106807,3,4,2,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,4,6,1,0,1200,500,0,0,0,0,0,1700,1,,,,,,,2,,2,,,3,
203106807,4,4,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,4,4,1,0,1200,400,0,0,0,0,0,1600,1,,,,,,,2,,2,,,3,
203106807,5,4,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,4,1,1,0,1000,300,0,0,0,0,0,1300,,,,,,,,,,,,,,
203106815,1,1,2,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106815,2,3,1,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,1,240,1500,800,1740,0,0,0,0,4280,1,,,,,,,2,,2,,,3,
203106815,3,3,2,12,1,1,,,,,1,2,4,4,4,4,1,1,2,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106815,4,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,3,1,240,1200,400,0,0,0,0,0,1840,1,,,,,,,2,,2,,,3,
203106815,5,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,1,1,1,240,1000,350,0,0,0,0,0,1590,,,,,,,,,,,,,,
203106816,1,1,1,32,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,3,12000,12,,,,2,,2,,,1,144000
203106816,2,2,2,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
203106816,3,3,2,8,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,1,2400,1000,900,100,0,0,0,0,4400,,,,,,,,,,,,,,
203106816,4,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,2,26,1,2400,900,700,100,0,0,0,0,4100,,,,,,,,,,,,,,
203106816,5,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106819,1,1,1,20,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,8000,12,,,,2,,2,,,1,96000
203106819,2,2,2,25,2,2,229,2016,229,2,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
203106819,3,3,1,2,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203106823,1,1,2,48,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
